,temp_air,ghi,dni,dhi,wind_speed
2021-01-17 21:00:00,-3.75,0.0,-0.0,0.0,2.41
2021-01-17 22:00:00,-3.64,0.0,-0.0,0.0,2.28
2021-01-17 23:00:00,-3.54,0.0,-0.0,0.0,2.14
2021-01-18 00:00:00,-3.43,0.0,-0.0,0.0,2.14
2021-01-18 01:00:00,-3.07,0.0,-0.0,0.0,2.21
2021-01-18 02:00:00,-3.04,0.0,-0.0,0.0,2.14
2021-01-18 03:00:00,-3.05,0.0,-0.0,0.0,2.28
2021-01-18 04:00:00,-2.98,0.0,-0.0,0.0,2.14
2021-01-18 05:00:00,-2.92,0.0,-0.0,0.0,2.0
2021-01-18 06:00:00,-2.85,0.0,-0.0,0.0,1.86
2021-01-18 07:00:00,-2.17,0.0,-0.0,0.0,1.86
2021-01-18 08:00:00,-2.15,0.0,0.0,0.0,2.21
2021-01-18 09:00:00,-2.19,18.0,0.0,18.0,2.21
2021-01-18 10:00:00,-1.96,14.0,0.0,14.0,2.21
2021-01-18 11:00:00,-1.72,27.0,0.0,27.0,2.21
2021-01-18 12:00:00,-1.75,29.0,0.0,29.0,1.93
2021-01-18 13:00:00,-2.03,88.0,510.76,28.0,1.79
2021-01-18 14:00:00,-2.18,2.0,0.0,2.0,1.86
2021-01-18 15:00:00,-2.51,0.0,-0.0,0.0,1.79
2021-01-18 16:00:00,-2.94,0.0,-0.0,0.0,1.59
2021-01-18 17:00:00,-3.2,0.0,-0.0,0.0,1.86
2021-01-18 18:00:00,-3.08,0.0,-0.0,0.0,2.0
2021-01-18 19:00:00,-2.8,0.0,-0.0,0.0,2.69
2021-01-18 20:00:00,-3.06,0.0,-0.0,0.0,2.83
2021-01-18 21:00:00,-3.37,0.0,-0.0,0.0,2.76
2021-01-18 22:00:00,-3.71,0.0,-0.0,0.0,2.69
2021-01-18 23:00:00,-3.95,0.0,-0.0,0.0,2.62
2021-01-19 00:00:00,-4.13,0.0,-0.0,0.0,2.76
2021-01-19 01:00:00,-4.27,0.0,-0.0,0.0,2.69
2021-01-19 02:00:00,-4.44,0.0,-0.0,0.0,2.9
2021-01-19 03:00:00,-4.68,0.0,-0.0,0.0,2.97
2021-01-19 04:00:00,-5.02,0.0,-0.0,0.0,3.03
2021-01-19 05:00:00,-5.39,0.0,-0.0,0.0,3.17
2021-01-19 06:00:00,-5.77,0.0,-0.0,0.0,3.24
2021-01-19 07:00:00,-6.0,0.0,-0.0,0.0,3.31
2021-01-19 08:00:00,-6.2,0.0,0.0,0.0,3.31
2021-01-19 09:00:00,-6.3,11.0,0.0,11.0,3.24
2021-01-19 10:00:00,-6.28,18.0,0.0,18.0,3.38
2021-01-19 11:00:00,-6.17,17.0,0.0,17.0,3.66
2021-01-19 12:00:00,-6.11,25.0,0.0,25.0,3.38
2021-01-19 13:00:00,-6.19,25.0,0.0,25.0,3.17
2021-01-19 14:00:00,-6.34,8.0,0.0,8.0,3.66
2021-01-19 15:00:00,-6.51,0.0,-0.0,0.0,3.24
2021-01-19 16:00:00,-6.69,0.0,-0.0,0.0,3.03
2021-01-19 17:00:00,-6.84,0.0,-0.0,0.0,3.1
2021-01-19 18:00:00,-6.96,0.0,-0.0,0.0,3.1
2021-01-19 19:00:00,-6.73,0.0,-0.0,0.0,3.31
2021-01-19 20:00:00,-6.83,0.0,-0.0,0.0,3.31
2021-01-19 21:00:00,-6.97,0.0,-0.0,0.0,3.38
2021-01-19 22:00:00,-7.09,0.0,-0.0,0.0,3.59
2021-01-19 23:00:00,-7.21,0.0,-0.0,0.0,3.52
2021-01-20 00:00:00,-7.34,0.0,-0.0,0.0,3.45
2021-01-20 01:00:00,-7.65,0.0,-0.0,0.0,3.38
2021-01-20 02:00:00,-7.83,0.0,-0.0,0.0,3.38
2021-01-20 03:00:00,-8.01,0.0,-0.0,0.0,3.45
2021-01-20 04:00:00,-8.14,0.0,-0.0,0.0,3.38
2021-01-20 05:00:00,-8.23,0.0,-0.0,0.0,3.31
2021-01-20 06:00:00,-8.26,0.0,-0.0,0.0,3.31
2021-01-20 07:00:00,-7.99,0.0,-0.0,0.0,3.24
2021-01-20 08:00:00,-7.83,0.0,0.0,0.0,3.79
2021-01-20 09:00:00,-7.72,10.0,0.0,10.0,3.79
2021-01-20 10:00:00,-7.58,14.0,0.0,14.0,3.79
2021-01-20 11:00:00,-7.5,19.0,0.0,19.0,3.66
2021-01-20 12:00:00,-7.41,13.0,0.0,13.0,3.31
2021-01-20 13:00:00,-7.43,0.0,0.0,0.0,3.59
2021-01-20 14:00:00,-7.44,5.0,0.0,5.0,3.93
2021-01-20 15:00:00,-7.52,0.0,-0.0,0.0,4.0
2021-01-20 16:00:00,-7.53,0.0,-0.0,0.0,3.86
2021-01-20 17:00:00,-7.52,0.0,-0.0,0.0,3.86
2021-01-20 18:00:00,-7.54,0.0,-0.0,0.0,4.07
2021-01-20 19:00:00,-7.54,0.0,-0.0,0.0,3.86
2021-01-20 20:00:00,-7.57,0.0,-0.0,0.0,3.72
2021-01-20 21:00:00,-7.58,0.0,-0.0,0.0,3.45
2021-01-20 22:00:00,-7.56,0.0,-0.0,0.0,3.24
2021-01-20 23:00:00,-7.54,0.0,-0.0,0.0,3.17
2021-01-21 00:00:00,-7.52,0.0,-0.0,0.0,3.17
2021-01-21 01:00:00,-7.3,0.0,-0.0,0.0,3.17
2021-01-21 02:00:00,-7.26,0.0,-0.0,0.0,3.17
2021-01-21 03:00:00,-7.25,0.0,-0.0,0.0,3.24
2021-01-21 04:00:00,-7.23,0.0,-0.0,0.0,3.31
2021-01-21 05:00:00,-7.26,0.0,-0.0,0.0,3.24
2021-01-21 06:00:00,-7.29,0.0,-0.0,0.0,3.17
2021-01-21 07:00:00,-7.1,0.0,-0.0,0.0,3.1
2021-01-21 08:00:00,-7.22,0.0,0.0,0.0,2.83
2021-01-21 09:00:00,-7.27,39.0,52.02,34.0,2.55
2021-01-21 10:00:00,-7.27,53.0,13.24,51.0,2.41
2021-01-21 11:00:00,-7.16,69.0,22.78,65.0,2.14
2021-01-21 12:00:00,-7.04,63.0,17.84,60.0,2.14
2021-01-21 13:00:00,-7.09,59.0,69.71,50.0,1.86
2021-01-21 14:00:00,-7.6,26.0,114.38,19.0,1.66
2021-01-21 15:00:00,-8.44,0.0,-0.0,0.0,1.66
2021-01-21 16:00:00,-8.99,0.0,-0.0,0.0,1.66
2021-01-21 17:00:00,-9.64,0.0,-0.0,0.0,1.52
2021-01-21 18:00:00,-10.28,0.0,-0.0,0.0,1.17
2021-01-21 19:00:00,-9.67,0.0,-0.0,0.0,1.03
2021-01-21 20:00:00,-10.29,0.0,-0.0,0.0,1.03
2021-01-21 21:00:00,-10.81,0.0,-0.0,0.0,1.17
2021-01-21 22:00:00,-11.23,0.0,-0.0,0.0,1.31
2021-01-21 23:00:00,-11.34,0.0,-0.0,0.0,1.24
2021-01-22 00:00:00,-12.42,0.0,-0.0,0.0,1.52
2021-01-22 01:00:00,-13.53,0.0,-0.0,0.0,1.66
2021-01-22 02:00:00,-13.84,0.0,-0.0,0.0,1.66
2021-01-22 03:00:00,-14.26,0.0,-0.0,0.0,1.72
2021-01-22 04:00:00,-14.58,0.0,-0.0,0.0,1.79
2021-01-22 05:00:00,-14.61,0.0,-0.0,0.0,1.79
2021-01-22 06:00:00,-14.25,0.0,-0.0,0.0,1.72
2021-01-22 07:00:00,-13.17,0.0,-0.0,0.0,2.07
2021-01-22 08:00:00,-12.61,0.0,0.0,0.0,2.07
2021-01-22 09:00:00,-12.09,20.0,0.0,20.0,2.0
2021-01-22 10:00:00,-11.29,48.0,6.46,47.0,1.86
2021-01-22 11:00:00,-10.85,20.0,0.0,20.0,1.93
2021-01-22 12:00:00,-10.05,31.0,0.0,31.0,2.0
2021-01-22 13:00:00,-9.09,21.0,0.0,21.0,2.21
2021-01-22 14:00:00,-7.88,8.0,0.0,8.0,2.48
2021-01-22 15:00:00,-7.2,0.0,-0.0,0.0,2.69
2021-01-22 16:00:00,-6.34,0.0,-0.0,0.0,2.97
2021-01-22 17:00:00,-5.92,0.0,-0.0,0.0,3.17
2021-01-22 18:00:00,-5.26,0.0,-0.0,0.0,3.31
2021-01-22 19:00:00,-4.83,0.0,-0.0,0.0,3.31
2021-01-22 20:00:00,-4.43,0.0,-0.0,0.0,3.45
2021-01-22 21:00:00,-4.24,0.0,-0.0,0.0,3.59
2021-01-22 22:00:00,-4.06,0.0,-0.0,0.0,3.66
2021-01-22 23:00:00,-3.92,0.0,-0.0,0.0,3.66
2021-01-23 00:00:00,-3.79,0.0,-0.0,0.0,3.52
2021-01-23 01:00:00,-3.64,0.0,-0.0,0.0,3.38
2021-01-23 02:00:00,-3.44,0.0,-0.0,0.0,3.31
2021-01-23 03:00:00,-3.32,0.0,-0.0,0.0,3.17
2021-01-23 04:00:00,-3.2,0.0,-0.0,0.0,2.97
2021-01-23 05:00:00,-3.1,0.0,-0.0,0.0,2.76
2021-01-23 06:00:00,-3.14,0.0,-0.0,0.0,2.55
2021-01-23 07:00:00,-2.4,0.0,-0.0,0.0,2.55
2021-01-23 08:00:00,-2.57,0.0,0.0,0.0,2.48
2021-01-23 09:00:00,-2.53,12.0,0.0,12.0,2.55
2021-01-23 10:00:00,-2.0,24.0,0.0,24.0,2.76
2021-01-23 11:00:00,-1.58,24.0,0.0,24.0,3.03
2021-01-23 12:00:00,-1.1,23.0,0.0,23.0,3.24
2021-01-23 13:00:00,-0.89,19.0,0.0,19.0,3.31
2021-01-23 14:00:00,-0.91,4.0,0.0,4.0,3.45
2021-01-23 15:00:00,-1.25,0.0,-0.0,0.0,3.52
2021-01-23 16:00:00,-1.29,0.0,-0.0,0.0,3.59
2021-01-23 17:00:00,-1.38,0.0,-0.0,0.0,3.59
2021-01-23 18:00:00,-1.5,0.0,-0.0,0.0,3.59
2021-01-23 19:00:00,-1.17,0.0,-0.0,0.0,3.52
2021-01-23 20:00:00,-1.24,0.0,-0.0,0.0,3.52
2021-01-23 21:00:00,-0.98,0.0,-0.0,0.0,3.59
2021-01-23 22:00:00,-0.92,0.0,-0.0,0.0,3.66
2021-01-23 23:00:00,-0.82,0.0,-0.0,0.0,3.72
2021-01-24 00:00:00,-0.78,0.0,-0.0,0.0,3.72
2021-01-24 01:00:00,-0.68,0.0,-0.0,0.0,3.72
2021-01-24 02:00:00,-0.6,0.0,-0.0,0.0,3.66
2021-01-24 03:00:00,-0.67,0.0,-0.0,0.0,3.59
2021-01-24 04:00:00,-0.66,0.0,-0.0,0.0,3.45
2021-01-24 05:00:00,-0.74,0.0,-0.0,0.0,3.31
2021-01-24 06:00:00,-0.69,0.0,-0.0,0.0,3.24
2021-01-24 07:00:00,-0.31,0.0,-0.0,0.0,3.45
2021-01-24 08:00:00,-0.23,0.0,0.0,0.0,3.52
2021-01-24 09:00:00,-0.08,44.0,46.83,39.0,3.59
2021-01-24 10:00:00,0.14,52.0,6.16,51.0,3.66
2021-01-24 11:00:00,0.41,19.0,0.0,19.0,3.66
2021-01-24 12:00:00,0.52,40.0,0.0,40.0,3.38
2021-01-24 13:00:00,0.6,17.0,0.0,17.0,3.38
2021-01-24 14:00:00,0.51,4.0,0.0,4.0,3.24
2021-01-24 15:00:00,0.35,0.0,-0.0,0.0,3.03
2021-01-24 16:00:00,0.35,0.0,-0.0,0.0,2.76
2021-01-24 17:00:00,0.24,0.0,-0.0,0.0,2.28
2021-01-24 18:00:00,0.11,0.0,-0.0,0.0,1.59
2021-01-24 19:00:00,-0.52,0.0,-0.0,0.0,1.03
2021-01-24 20:00:00,-0.81,0.0,-0.0,0.0,0.83
2021-01-24 21:00:00,-0.99,0.0,-0.0,0.0,1.38
2021-01-24 22:00:00,-1.19,0.0,-0.0,0.0,1.93
2021-01-24 23:00:00,-1.44,0.0,-0.0,0.0,2.41
2021-01-25 00:00:00,-1.54,0.0,-0.0,0.0,2.9
2021-01-25 01:00:00,-0.95,0.0,-0.0,0.0,3.31
2021-01-25 02:00:00,-1.09,0.0,-0.0,0.0,3.45
2021-01-25 03:00:00,-1.34,0.0,-0.0,0.0,3.45
2021-01-25 04:00:00,-1.53,0.0,-0.0,0.0,3.45
2021-01-25 05:00:00,-1.75,0.0,-0.0,0.0,3.38
2021-01-25 06:00:00,-2.06,0.0,-0.0,0.0,3.31
2021-01-25 07:00:00,-2.01,0.0,-0.0,0.0,3.38
2021-01-25 08:00:00,-2.14,0.0,0.0,0.0,3.38
2021-01-25 09:00:00,-2.03,65.0,217.14,41.0,3.31
2021-01-25 10:00:00,-1.55,109.0,258.57,66.0,3.31
2021-01-25 11:00:00,-0.96,138.0,344.52,72.0,3.38
2021-01-25 12:00:00,-0.52,117.0,211.25,78.0,3.38
2021-01-25 13:00:00,-0.39,86.0,185.04,59.0,3.31
2021-01-25 14:00:00,-0.63,53.0,473.79,16.0,3.17
2021-01-25 15:00:00,-1.32,0.0,-0.0,0.0,2.97
2021-01-25 16:00:00,-2.2,0.0,-0.0,0.0,2.69
2021-01-25 17:00:00,-2.82,0.0,-0.0,0.0,2.62
2021-01-25 18:00:00,-3.24,0.0,-0.0,0.0,2.62
2021-01-25 19:00:00,-2.7,0.0,-0.0,0.0,2.62
2021-01-25 20:00:00,-3.03,0.0,-0.0,0.0,2.55
2021-01-25 21:00:00,-3.31,0.0,-0.0,0.0,2.48
2021-01-25 22:00:00,-3.66,0.0,-0.0,0.0,2.41
2021-01-25 23:00:00,-4.06,0.0,-0.0,0.0,2.34
2021-01-26 00:00:00,-4.55,0.0,-0.0,0.0,2.21
2021-01-26 01:00:00,-5.17,0.0,-0.0,0.0,2.21
2021-01-26 02:00:00,-5.69,0.0,-0.0,0.0,2.21
2021-01-26 03:00:00,-6.14,0.0,-0.0,0.0,2.14
2021-01-26 04:00:00,-6.52,0.0,-0.0,0.0,2.14
2021-01-26 05:00:00,-6.93,0.0,-0.0,0.0,2.07
2021-01-26 06:00:00,-7.32,0.0,-0.0,0.0,2.07
2021-01-26 07:00:00,-7.34,0.0,-0.0,0.0,2.07
2021-01-26 08:00:00,-7.83,0.0,0.0,0.0,2.07
2021-01-26 09:00:00,-7.91,82.0,437.07,32.0,1.86
2021-01-26 10:00:00,-7.6,124.0,375.65,60.0,1.52
2021-01-26 11:00:00,-7.18,164.0,566.89,53.0,1.38
2021-01-26 12:00:00,-6.51,147.0,455.1,61.0,1.24
2021-01-26 13:00:00,-6.5,72.0,73.17,61.0,1.24
2021-01-26 14:00:00,-6.86,50.0,315.08,24.0,1.31
2021-01-26 15:00:00,-7.66,0.0,-0.0,0.0,1.45
2021-01-26 16:00:00,-8.53,0.0,-0.0,0.0,1.52
2021-01-26 17:00:00,-8.95,0.0,-0.0,0.0,1.66
2021-01-26 18:00:00,-9.23,0.0,-0.0,0.0,1.66
2021-01-26 19:00:00,-9.13,0.0,-0.0,0.0,1.86
2021-01-26 20:00:00,-9.27,0.0,-0.0,0.0,1.93
2021-01-26 21:00:00,-9.31,0.0,-0.0,0.0,1.86
2021-01-26 22:00:00,-9.18,0.0,-0.0,0.0,1.86
2021-01-26 23:00:00,-9.3,0.0,-0.0,0.0,1.93
2021-01-27 00:00:00,-9.99,0.0,-0.0,0.0,1.93
2021-01-27 01:00:00,-10.6,0.0,-0.0,0.0,2.0
2021-01-27 02:00:00,-11.13,0.0,-0.0,0.0,1.93
2021-01-27 03:00:00,-11.64,0.0,-0.0,0.0,2.0
2021-01-27 04:00:00,-11.78,0.0,-0.0,0.0,2.0
2021-01-27 05:00:00,-11.75,0.0,-0.0,0.0,2.0
2021-01-27 06:00:00,-11.81,0.0,-0.0,0.0,2.07
2021-01-27 07:00:00,-11.48,0.0,-0.0,0.0,2.21
2021-01-27 08:00:00,-11.34,0.0,0.0,0.0,2.21
2021-01-27 09:00:00,-10.88,74.0,261.88,43.0,2.0
2021-01-27 10:00:00,-9.51,147.0,607.31,41.0,1.72
2021-01-27 11:00:00,-8.36,165.0,539.64,57.0,1.66
2021-01-27 12:00:00,-7.48,160.0,553.22,53.0,1.59
2021-01-27 13:00:00,-6.69,81.0,116.26,63.0,1.66
2021-01-27 14:00:00,-6.76,35.0,57.46,30.0,1.72
2021-01-27 15:00:00,-7.46,0.0,-0.0,0.0,1.86
2021-01-27 16:00:00,-7.86,0.0,-0.0,0.0,1.86
2021-01-27 17:00:00,-8.32,0.0,-0.0,0.0,1.86
2021-01-27 18:00:00,-8.66,0.0,-0.0,0.0,1.86
2021-01-27 19:00:00,-7.77,0.0,-0.0,0.0,1.79
2021-01-27 20:00:00,-8.35,0.0,-0.0,0.0,1.72
2021-01-27 21:00:00,-9.07,0.0,-0.0,0.0,1.72
2021-01-27 22:00:00,-9.7,0.0,-0.0,0.0,1.66
2021-01-27 23:00:00,-10.3,0.0,-0.0,0.0,1.66
2021-01-28 00:00:00,-10.74,0.0,-0.0,0.0,1.66
2021-01-28 01:00:00,-11.13,0.0,-0.0,0.0,1.59
2021-01-28 02:00:00,-11.4,0.0,-0.0,0.0,1.52
2021-01-28 03:00:00,-11.74,0.0,-0.0,0.0,1.38
2021-01-28 04:00:00,-12.4,0.0,-0.0,0.0,1.52
2021-01-28 05:00:00,-13.26,0.0,-0.0,0.0,1.66
2021-01-28 06:00:00,-13.49,0.0,-0.0,0.0,1.66
2021-01-28 07:00:00,-13.32,0.0,-0.0,0.0,1.86
2021-01-28 08:00:00,-13.39,0.0,0.0,0.0,1.79
2021-01-28 09:00:00,-13.22,77.0,269.49,44.0,1.79
2021-01-28 10:00:00,-11.63,126.0,324.37,68.0,1.45
2021-01-28 11:00:00,-9.6,176.0,611.08,51.0,1.17
2021-01-28 12:00:00,-8.87,149.0,394.06,71.0,1.24
2021-01-28 13:00:00,-8.58,16.0,0.0,16.0,1.31
2021-01-28 14:00:00,-8.83,15.0,0.0,15.0,1.45
2021-01-28 15:00:00,-9.88,0.0,-0.0,0.0,1.66
2021-01-28 16:00:00,-10.42,0.0,-0.0,0.0,1.72
2021-01-28 17:00:00,-10.87,0.0,-0.0,0.0,1.72
2021-01-28 18:00:00,-10.91,0.0,-0.0,0.0,1.66
2021-01-28 19:00:00,-10.4,0.0,-0.0,0.0,1.59
2021-01-28 20:00:00,-10.57,0.0,-0.0,0.0,1.59
2021-01-28 21:00:00,-10.88,0.0,-0.0,0.0,1.66
2021-01-28 22:00:00,-11.14,0.0,-0.0,0.0,1.72
2021-01-28 23:00:00,-11.49,0.0,-0.0,0.0,1.72
2021-01-29 00:00:00,-11.83,0.0,-0.0,0.0,1.72
2021-01-29 01:00:00,-11.97,0.0,-0.0,0.0,1.66
2021-01-29 02:00:00,-12.0,0.0,-0.0,0.0,1.66
2021-01-29 03:00:00,-12.28,0.0,-0.0,0.0,1.72
2021-01-29 04:00:00,-12.23,0.0,-0.0,0.0,1.72
2021-01-29 05:00:00,-12.26,0.0,-0.0,0.0,1.72
2021-01-29 06:00:00,-11.8,0.0,-0.0,0.0,1.66
2021-01-29 07:00:00,-11.44,0.0,-0.0,0.0,1.52
2021-01-29 08:00:00,-11.03,4.0,0.0,4.0,1.45
2021-01-29 09:00:00,-10.24,45.0,15.79,43.0,1.38
2021-01-29 10:00:00,-8.71,67.0,16.38,64.0,1.17
2021-01-29 11:00:00,-6.57,119.0,129.14,92.0,0.97
2021-01-29 12:00:00,-5.46,103.0,78.99,87.0,0.97
2021-01-29 13:00:00,-5.09,45.0,0.0,45.0,1.03
2021-01-29 14:00:00,-5.67,61.0,322.1,30.0,1.17
2021-01-29 15:00:00,-6.48,0.0,0.0,0.0,1.24
2021-01-29 16:00:00,-7.67,0.0,-0.0,0.0,1.38
2021-01-29 17:00:00,-7.08,0.0,-0.0,0.0,1.17
2021-01-29 18:00:00,-7.81,0.0,-0.0,0.0,1.24
2021-01-29 19:00:00,-7.78,0.0,-0.0,0.0,1.17
2021-01-29 20:00:00,-8.76,0.0,-0.0,0.0,1.38
2021-01-29 21:00:00,-9.03,0.0,-0.0,0.0,1.59
2021-01-29 22:00:00,-8.26,0.0,-0.0,0.0,1.31
2021-01-29 23:00:00,-8.66,0.0,-0.0,0.0,1.31
2021-01-30 00:00:00,-7.87,0.0,-0.0,0.0,1.1
2021-01-30 01:00:00,-8.31,0.0,-0.0,0.0,1.1
2021-01-30 02:00:00,-9.45,0.0,-0.0,0.0,1.38
2021-01-30 03:00:00,-8.94,0.0,-0.0,0.0,1.24
2021-01-30 04:00:00,-8.79,0.0,-0.0,0.0,1.17
2021-01-30 05:00:00,-8.79,0.0,-0.0,0.0,1.17
2021-01-30 06:00:00,-8.64,0.0,-0.0,0.0,1.17
2021-01-30 07:00:00,-6.96,0.0,-0.0,0.0,1.03
2021-01-30 08:00:00,-6.64,3.0,0.0,3.0,1.17
2021-01-30 09:00:00,-5.57,13.0,0.0,13.0,1.03
2021-01-30 10:00:00,-4.72,30.0,0.0,30.0,1.03
2021-01-30 11:00:00,-3.4,37.0,0.0,37.0,1.1
2021-01-30 12:00:00,-2.2,31.0,0.0,31.0,1.31
2021-01-30 13:00:00,-2.0,28.0,0.0,28.0,1.72
2021-01-30 14:00:00,-1.87,49.0,108.95,38.0,2.14
2021-01-30 15:00:00,-1.63,0.0,0.0,0.0,2.07
2021-01-30 16:00:00,-1.09,0.0,-0.0,0.0,1.86
2021-01-30 17:00:00,-1.14,0.0,-0.0,0.0,1.79
2021-01-30 18:00:00,-1.67,0.0,-0.0,0.0,1.86
2021-01-30 19:00:00,-2.42,0.0,-0.0,0.0,2.62
2021-01-30 20:00:00,-2.45,0.0,-0.0,0.0,2.55
2021-01-30 21:00:00,-2.96,0.0,-0.0,0.0,2.48
2021-01-30 22:00:00,-3.65,0.0,-0.0,0.0,2.34
2021-01-30 23:00:00,-4.33,0.0,-0.0,0.0,2.21
2021-01-31 00:00:00,-4.78,0.0,-0.0,0.0,2.14
2021-01-31 01:00:00,-5.0,0.0,-0.0,0.0,2.07
2021-01-31 02:00:00,-5.26,0.0,-0.0,0.0,2.0
2021-01-31 03:00:00,-5.42,0.0,-0.0,0.0,1.93
2021-01-31 04:00:00,-5.91,0.0,-0.0,0.0,1.93
2021-01-31 05:00:00,-6.53,0.0,-0.0,0.0,1.86
2021-01-31 06:00:00,-7.25,0.0,-0.0,0.0,1.86
2021-01-31 07:00:00,-6.91,0.0,-0.0,0.0,2.0
2021-01-31 08:00:00,-7.03,13.0,0.0,13.0,2.07
2021-01-31 09:00:00,-6.13,109.0,613.46,26.0,1.93
2021-01-31 10:00:00,-4.22,168.0,666.01,40.0,1.72
2021-01-31 11:00:00,-2.38,202.0,778.54,32.0,1.52
2021-01-31 12:00:00,-1.06,184.0,632.01,50.0,1.52
2021-01-31 13:00:00,-1.06,98.0,144.0,73.0,1.59
2021-01-31 14:00:00,-2.03,50.0,104.02,39.0,1.72
2021-01-31 15:00:00,-3.27,0.0,0.0,0.0,1.86
2021-01-31 16:00:00,-4.28,0.0,-0.0,0.0,1.87
2021-01-31 17:00:00,-4.66,0.0,-0.0,0.0,1.84
2021-01-31 18:00:00,-5.05,0.0,-0.0,0.0,1.8
2021-01-31 19:00:00,-5.44,0.0,-0.0,0.0,1.77
2021-01-31 20:00:00,-5.82,0.0,-0.0,0.0,1.73
2021-01-31 21:00:00,-6.21,0.0,-0.0,0.0,1.7
2021-01-31 22:00:00,-6.6,0.0,-0.0,0.0,1.66
2021-01-31 23:00:00,-6.98,0.0,-0.0,0.0,1.63
2021-02-01 00:00:00,-7.37,0.0,-0.0,0.0,1.59
2021-02-01 01:00:00,-7.76,0.0,-0.0,0.0,1.56
2021-02-01 02:00:00,-8.14,0.0,-0.0,0.0,1.52
2021-02-01 03:00:00,-8.53,0.0,-0.0,0.0,1.49
2021-02-01 04:00:00,-8.92,0.0,-0.0,0.0,1.45
2021-02-01 05:00:00,-9.3,0.0,-0.0,0.0,1.42
2021-02-01 06:00:00,-9.69,0.0,-0.0,0.0,1.38
2021-02-01 07:00:00,-10.08,0.0,-0.0,0.0,1.35
2021-02-01 08:00:00,-9.21,17.0,0.0,17.0,1.31
2021-02-01 09:00:00,-9.11,51.0,21.46,48.0,1.17
2021-02-01 10:00:00,-8.53,67.0,10.16,65.0,0.97
2021-02-01 11:00:00,-7.62,72.0,4.48,71.0,0.9
2021-02-01 12:00:00,-6.9,51.0,0.0,51.0,0.97
2021-02-01 13:00:00,-6.61,89.0,78.44,75.0,0.97
2021-02-01 14:00:00,-6.91,30.0,0.0,30.0,1.03
2021-02-01 15:00:00,-7.68,0.0,0.0,0.0,1.45
2021-02-01 16:00:00,-8.41,0.0,-0.0,0.0,1.52
2021-02-01 17:00:00,-9.14,0.0,-0.0,0.0,1.59
2021-02-01 18:00:00,-9.57,0.0,-0.0,0.0,1.45
2021-02-01 19:00:00,-9.35,0.0,-0.0,0.0,1.38
2021-02-01 20:00:00,-10.09,0.0,-0.0,0.0,1.52
2021-02-01 21:00:00,-10.34,0.0,-0.0,0.0,1.24
2021-02-01 22:00:00,-11.09,0.0,-0.0,0.0,1.24
2021-02-01 23:00:00,-10.99,0.0,-0.0,0.0,1.1
2021-02-02 00:00:00,-11.67,0.0,-0.0,0.0,1.31
2021-02-02 01:00:00,-11.83,0.0,-0.0,0.0,1.31
2021-02-02 02:00:00,-11.87,0.0,-0.0,0.0,1.31
2021-02-02 03:00:00,-12.48,0.0,-0.0,0.0,1.45
2021-02-02 04:00:00,-12.97,0.0,-0.0,0.0,1.45
2021-02-02 05:00:00,-12.82,0.0,-0.0,0.0,1.31
2021-02-02 06:00:00,-13.23,0.0,-0.0,0.0,1.38
2021-02-02 07:00:00,-14.62,0.0,-0.0,0.0,1.52
2021-02-02 08:00:00,-14.86,16.0,0.0,16.0,1.52
2021-02-02 09:00:00,-14.02,98.0,318.68,52.0,1.24
2021-02-02 10:00:00,-12.26,126.0,198.45,86.0,1.03
2021-02-02 11:00:00,-10.84,136.0,149.13,102.0,1.03
2021-02-02 12:00:00,-10.5,127.0,130.75,98.0,1.1
2021-02-02 13:00:00,-10.05,66.0,10.9,64.0,1.1
2021-02-02 14:00:00,-10.04,27.0,0.0,27.0,1.38
2021-02-02 15:00:00,-10.45,0.0,0.0,0.0,1.66
2021-02-02 16:00:00,-11.19,0.0,-0.0,0.0,1.79
2021-02-02 17:00:00,-11.6,0.0,-0.0,0.0,1.59
2021-02-02 18:00:00,-12.03,0.0,-0.0,0.0,1.52
2021-02-02 19:00:00,-12.14,0.0,-0.0,0.0,1.66
2021-02-02 20:00:00,-12.12,0.0,-0.0,0.0,1.59
2021-02-02 21:00:00,-11.72,0.0,-0.0,0.0,1.59
2021-02-02 22:00:00,-11.53,0.0,-0.0,0.0,1.59
2021-02-02 23:00:00,-11.16,0.0,-0.0,0.0,1.52
2021-02-03 00:00:00,-11.16,0.0,-0.0,0.0,1.59
2021-02-03 01:00:00,-10.75,0.0,-0.0,0.0,1.45
2021-02-03 02:00:00,-10.53,0.0,-0.0,0.0,1.52
2021-02-03 03:00:00,-10.12,0.0,-0.0,0.0,1.52
2021-02-03 04:00:00,-10.13,0.0,-0.0,0.0,1.52
2021-02-03 05:00:00,-9.78,0.0,-0.0,0.0,1.38
2021-02-03 06:00:00,-9.81,0.0,-0.0,0.0,1.38
2021-02-03 07:00:00,-9.87,0.0,-0.0,0.0,1.59
2021-02-03 08:00:00,-9.71,19.0,0.0,19.0,1.52
2021-02-03 09:00:00,-9.17,116.0,503.33,41.0,1.45
2021-02-03 10:00:00,-8.5,101.0,67.84,87.0,1.45
2021-02-03 11:00:00,-7.68,95.0,21.47,90.0,1.52
2021-02-03 12:00:00,-7.09,129.0,123.46,101.0,1.45
2021-02-03 13:00:00,-6.9,113.0,169.8,81.0,1.38
2021-02-03 14:00:00,-6.89,17.0,0.0,17.0,1.38
2021-02-03 15:00:00,-7.13,0.0,0.0,0.0,1.52
